gale_link,month,article,x2_var1,printedDate,st_caps,titleAbbreviation,st_nums,title,filepath,page,x1_var1,day,issueNumber,year,ltcount,block_number
http://link.galegroup.com/apps/doc/Z2000648877/BBCN,08,006,587410.8888888889,FROM THURSDAY AUGUST 15 TO SATURDAY AUGUST 17 1745,0.6666666666666666,B0319LONEVEPO,0.0,LONDON EVENING POST,/cygdrive/w/APEX/B0319LONEVEPO/1745/08/15/service,0004,1030316.6666666666,15,2776,1745,112,5
http://link.galegroup.com/apps/doc/Z2000649782/BBCN,07,007,435456.1875,FROM TUESDAY JULY 22 TO THURSDAY JULY 24 1746,0.75,B0319LONEVEPO,0.0,LONDON EVENING POST,/cygdrive/w/APEX/B0319LONEVEPO/1746/07/22/service,0004,1135082.1875,22,2920,1746,150,6
http://link.galegroup.com/apps/doc/Z2000290066/BBCN,10,004,1170038.25,WEDNESDAY OCTOBER 23 1745,0.5,B0185DAILPOST,0.25,DAILY POST,/cygdrive/w/APEX/B0185DAILPOST/1745/10/23/service,0002,779262.75,23,8157,1745,131,4
http://link.galegroup.com/apps/doc/Z2000290227/BBCN,12,004,444167.2,SATURDAY DECEMBER 14 1745,0.6,B0185DAILPOST,0.2,DAILY POST,/cygdrive/w/APEX/B0185DAILPOST/1745/12/14/service,0002,1457319.6,14,8202,1745,233,6
http://link.galegroup.com/apps/doc/Z2000290417/BBCN,02,001,701593.3600000001,FRIDAY FEBRUARY 7 1746,0.4,B0185DAILPOST,0.0,DAILY POST,/cygdrive/w/APEX/B0185DAILPOST/1746/02/07/service,0001,881747.6,07,8249,1746,551,0
http://link.galegroup.com/apps/doc/Z2000290431/BBCN,02,003,427782.4,MONDAY FEBRUARY 10 1746,0.6,B0185DAILPOST,0.2,DAILY POST,/cygdrive/w/APEX/B0185DAILPOST/1746/02/10/service,0002,1218437.04,10,8251,1746,243,3
http://link.galegroup.com/apps/doc/Z2000433739/BBCN,05,009,596644.2222222222,FROM THURSDAY MAY 2 TO SATURDAY MAY 4 1745,0.6666666666666666,B0237GENEVEPO,0.0,GENERAL EVENING POST,/cygdrive/w/APEX/B0237GENEVEPO/1745/05/02/service,0005,823122.6666666666,02,1813,1745,183,6
http://link.galegroup.com/apps/doc/Z2000433871/BBCN,06,006,614072.6666666666,FROM TUESDAY JUNE 25 TO THURSDAY JUNE 27 1745,0.3333333333333333,B0237GENEVEPO,0.0,GENERAL EVENING POST,/cygdrive/w/APEX/B0237GENEVEPO/1745/06/25/service,0004,769707.5555555556,25,1836,1745,213,7
http://link.galegroup.com/apps/doc/Z2000433933/BBCN,07,007,501020.6666666667,FROM SATURDAY JULY 20 TO TUESDAY JULY 23 1745,0.3333333333333333,B0237GENEVEPO,0.0,GENERAL EVENING POST,/cygdrive/w/APEX/B0237GENEVEPO/1745/07/20/service,0004,1529440.2222222222,20,1848,1745,222,7
http://link.galegroup.com/apps/doc/Z2000434092/BBCN,09,006,491354.88888888893,FROM SATURDAY SEPTEMBER 21 TO TUESDAY SEPTEMBER 24 1745,0.0,B0237GENEVEPO,0.0,GENERAL EVENING POST,/cygdrive/w/APEX/B0237GENEVEPO/1745/09/21/service,0004,1327510.222222222,21,1871,1745,225,4
http://link.galegroup.com/apps/doc/Z2000434111/BBCN,09,007,544278.2222222221,FROM SATURDAY SEPTEMBER 28 TO TUESDAY OCTOBER 1 1745,0.3333333333333333,B0237GENEVEPO,0.0,GENERAL EVENING POST,/cygdrive/w/APEX/B0237GENEVEPO/1745/09/28/service,0004,1300880.6666666667,28,1874,1745,262,5
http://link.galegroup.com/apps/doc/Z2000434307/BBCN,12,006,623310.25,FROM SATURDAY DECEMBER 14 TO TUESDAY DECEMBER 17 1745,0.0,B0237GENEVEPO,0.0,GENERAL EVENING POST,/cygdrive/w/APEX/B0237GENEVEPO/1745/12/14/service,0004,1414910.25,14,1907,1745,50,13
http://link.galegroup.com/apps/doc/Z2001057569/BBCN,01,006,601027.5555555556,FROM MONDAY JANUARY 14 TO WEDNESDAY JANUARY 16 1745,0.6666666666666666,B0519PENLONPO,0.0,PENNY LONDON POST OR  THE MORNING ADVERTISER,/cygdrive/w/APEX/B0519PENLONPO/1745/01/14/service,0004,1252683.5555555555,14,269,1745,77,15
http://link.galegroup.com/apps/doc/Z2001057863/BBCN,05,005,852852.25,FROM WEDNESDAY MAY 22 TO FRIDAY MAY 24 1745,0.5,B0519PENLONPO,0.0,PENNY LONDON POST OR  THE MORNING ADVERTISER,/cygdrive/w/APEX/B0519PENLONPO/1745/05/22/service,0005,683929.0,22,323,1745,10,9
http://link.galegroup.com/apps/doc/Z2001057896/BBCN,06,006,792702.888888889,FROM MONDAY JUNE 3 TO WEDNESDAY JUNE 5 1745,0.6666666666666666,B0519PENLONPO,0.0,PENNY LONDON POST OR  THE MORNING ADVERTISER,/cygdrive/w/APEX/B0519PENLONPO/1745/06/03/service,0005,1558652.6666666667,03,328,1745,80,5
http://link.galegroup.com/apps/doc/Z2001058336/BBCN,12,002,1339847.25,FROM MONDAY DECEMBER 16 TO WEDNESDAY DECEMBER 18 1745,1.0,B0519PENLONPO,0.0,PENNY LONDON POST OR  THE MORNING ADVERTISER,/cygdrive/w/APEX/B0519PENLONPO/1745/12/16/service,0001,1111749.5,16,412,1745,226,0
http://link.galegroup.com/apps/doc/Z2001058798/BBCN,06,006,555389.5,FROM WEDNESDAY JUNE 16 TO FRIDAY JUNE 27 1746,0.75,B0519PENLONPO,0.0,PENNY LONDON POST OR  THE MORNING ADVERTISER,/cygdrive/w/APEX/B0519PENLONPO/1746/06/16/service,0003,926431.25,16,494,1746,43,1
http://link.galegroup.com/apps/doc/Z2001058840/BBCN,07,001,751922.888888889,FROM FRIDAY JULY 11 TO MONDAY JULY 14 1746,0.6666666666666666,B0519PENLONPO,0.0,PENNY LONDON POST OR  THE MORNING ADVERTISER,/cygdrive/w/APEX/B0519PENLONPO/1746/07/11/service,0001,650984.6666666666,11,501,1746,77,0
http://link.galegroup.com/apps/doc/Z2001608580/BBCN,01,004,600477.5555555556,SATURDAY JANUARY 12 1744-5,0.6666666666666666,B0912WEJONEWM,0.0,WESTMINSTER JOURNAL OR NEW WEEKLY MISCELLANY,/cygdrive/w/APEX/B0912WEJONEWM/1745/01/12/service,0004,1497090.6666666667,12,163,1745,43,9
http://link.galegroup.com/apps/doc/Z2001608681/BBCN,08,004,1400152.8888888888,SATURDAY AUGUST 10 1745,0.6666666666666666,B0912WEJONEWM,0.0,WESTMINSTER JOURNAL OR NEW WEEKLY MISCELLANY,/cygdrive/w/APEX/B0912WEJONEWM/1745/08/10/service,0004,1510630.8888888888,10,193,1745,148,2
http://link.galegroup.com/apps/doc/Z2001608851/BBCN,05,001,1101033.5555555555,SATURDAY MAY 10 1746,0.0,B0912WEJONEWM,0.0,WESTMINSTER JOURNAL OR NEW WEEKLY MISCELLANY,/cygdrive/w/APEX/B0912WEJONEWM/1746/05/10/service,0001,1024003.5555555555,10,232,1746,17,15
http://link.galegroup.com/apps/doc/Z2001608855/BBCN,05,005,1800239.1875,SATURDAY MAY 10 1746,0.5,B0912WEJONEWM,0.25,WESTMINSTER JOURNAL OR NEW WEEKLY MISCELLANY,/cygdrive/w/APEX/B0912WEJONEWM/1746/05/10/service,0005,1710916.0,10,232,1746,8,14
http://link.galegroup.com/apps/doc/Z2001608855/BBCN,05,005,958293.5555555555,SATURDAY MAY 10 1746,0.3333333333333333,B0912WEJONEWM,0.0,WESTMINSTER JOURNAL OR NEW WEEKLY MISCELLANY,/cygdrive/w/APEX/B0912WEJONEWM/1746/05/10/service,0005,981074.0,10,232,1746,6,15
http://link.galegroup.com/apps/doc/Z2000151760/BBCN,09,001,877032.25,TUESDAY SEPTEMBER 24 1745,0.0,B0180DAILADVE,0.0,DAILY ADVERTISER,/cygdrive/w/APEX/B0180DAILADVE/1745/09/24/service,0001,1911306.25,24,4602,1745,45,3
