gale_link,month,article,x2_var1,printedDate,st_caps,titleAbbreviation,st_nums,title,filepath,page,x1_var1,day,issueNumber,year,ltcount,block_number
http://link.galegroup.com/apps/doc/Z2001498987/BBCN,01,008,152430.0,SATURDAY JANUARY 5 1745,0.75,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/01/05/service,0008,1871021.1875,05,848,1745,175,28
http://link.galegroup.com/apps/doc/Z2001499116/BBCN,03,004,22650.25,SATURDAY MARCH 16 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/16/service,0004,1837380.25,16,858,1745,100,2
http://link.galegroup.com/apps/doc/Z2001499120/BBCN,03,008,23409.0,SATURDAY MARCH 16 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/16/service,0008,1868689.0,16,858,1745,102,3
http://link.galegroup.com/apps/doc/Z2001499145/BBCN,04,005,24964.0,SATURDAY APRIL 6 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/06/service,0004,1920996.0,06,861,1745,98,5
http://link.galegroup.com/apps/doc/Z2001499214/BBCN,05,005,22826.888888888887,SATURDAY MAY 18 1745,0.3333333333333333,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/18/service,0004,1631682.0,18,867,1745,104,3
http://link.galegroup.com/apps/doc/Z2001499219/BBCN,05,010,18496.0,SATURDAY MAY 18 1745,0.0,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/18/service,0008,1842806.25,18,867,1745,103,3
http://link.galegroup.com/apps/doc/Z2001499361/BBCN,07,008,13456.0,SATURDAY JULY 27 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/07/27/service,0008,1756950.25,27,877,1745,85,3
http://link.galegroup.com/apps/doc/Z2001499422/BBCN,08,010,20306.25,SATURDAY AUGUST 31 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/08/31/service,0008,1818452.25,31,882,1745,101,1
http://link.galegroup.com/apps/doc/Z2001499446/BBCN,09,010,17556.25,SATURDAY SEPTEMBER 14 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/09/14/service,0008,1791582.25,14,884,1745,101,3
http://link.galegroup.com/apps/doc/Z2001499492/BBCN,10,004,11236.0,SATURDAY OCTOBER 12 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/10/12/service,0003,1735806.25,12,888,1745,105,5
