gale_link,month,article,x2_var1,printedDate,st_caps,titleAbbreviation,st_nums,title,filepath,page,x1_var1,day,issueNumber,year,ltcount,block_number
http://link.galegroup.com/apps/doc/Z2001499132/BBCN,03,002,596756.25,SATURDAY MARCH 30 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/30/service,0002,441.0,30,860,1745,16,2
http://link.galegroup.com/apps/doc/Z2001499427/BBCN,09,001,950625.0,SATURDAY SEPTEMBER 7 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/09/07/service,0001,231361.0,07,883,1745,48,1
http://link.galegroup.com/apps/doc/Z2001499551/BBCN,11,010,774400.0,SATURDAY NOVEMBER 16 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/11/16/service,0006,207480.25,16,893,1745,76,17
http://link.galegroup.com/apps/doc/Z2000726327/BBCN,02,001,644006.25,FROM SATURDAY FEBRUARY 15 TO TUESDAY FEBRUARY 18 1745,0.5,B0322LONGAZET,0.0,LONDON GAZETTE,/cygdrive/w/APEX/B0322LONGAZET/1746/02/15/service,0001,9.0,15,8511,1746,42,3
http://link.galegroup.com/apps/doc/Z2000413484/BBCN,01,003,1385076.2222222222,FRIDAY JANUARY 4 1744-5,0.6666666666666666,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/01/04/service,0002,187.55555555555557,04,3163,1745,368,5
http://link.galegroup.com/apps/doc/Z2000413527/BBCN,01,003,624219.5555555556,MONDAY JANUARY 21 1744-5,0.6666666666666666,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/01/21/service,0002,684.6666666666666,21,3177,1745,419,9
http://link.galegroup.com/apps/doc/Z2000413533/BBCN,01,003,621243.5555555556,WEDNESDAY JANUARY 23 1744-5,0.3333333333333333,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/01/23/service,0002,837.5555555555555,23,3179,1745,355,8
http://link.galegroup.com/apps/doc/Z2000413544/BBCN,01,005,618680.2222222221,SATURDAY JANUARY 26 1744-5,0.3333333333333333,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/01/26/service,0004,941.5555555555557,26,3182,1745,408,8
http://link.galegroup.com/apps/doc/Z2000413553/BBCN,01,005,535990.25,TUESDAY JANUARY 29 1744-5,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/01/29/service,0004,346326.1875,29,3184,1745,403,3
http://link.galegroup.com/apps/doc/Z2000413624/BBCN,02,005,648297.5555555556,THURSDAY FEBRUARY 14 1744-5,0.6666666666666666,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/02/14/service,0004,578.0,14,3198,1745,398,3
http://link.galegroup.com/apps/doc/Z2000413644/BBCN,02,003,648286.8888888889,THURSDAY FEBRUARY 21 1744-5,0.6666666666666666,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/02/21/service,0002,528.6666666666666,21,3204,1745,407,3
http://link.galegroup.com/apps/doc/Z2000413661/BBCN,02,005,650960.6666666666,TUESDAY FEBRUARY 26 1744-5,0.3333333333333333,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/02/26/service,0004,24.222222222222218,26,3208,1745,401,6
http://link.galegroup.com/apps/doc/Z2000413664/BBCN,02,003,658952.6666666666,WEDNESDAY FEBRUARY 27 1744-5,0.3333333333333333,B0235GENEADVE,0.3333333333333333,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/02/27/service,0002,361.5555555555555,27,3209,1745,393,4
http://link.galegroup.com/apps/doc/Z2000413667/BBCN,02,003,658954.6666666666,THURSDAY FEBRUARY 28 1744-5,0.6666666666666666,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/02/28/service,0002,1184.888888888889,28,3210,1745,394,4
http://link.galegroup.com/apps/doc/Z2000413680/BBCN,03,005,653244.6666666666,MONDAY MARCH 4 1744-5,0.6666666666666666,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/03/04/service,0004,624.8888888888889,04,3213,1745,405,4
http://link.galegroup.com/apps/doc/Z2000413711/BBCN,03,005,633150.0,TUESDAY MARCH 12 1744-5,0.6666666666666666,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/03/12/service,0004,73.55555555555556,12,3220,1745,404,5
http://link.galegroup.com/apps/doc/Z2000413723/BBCN,03,006,610526.0,THURSDAY MARCH 14 1744-5,0.3333333333333333,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/03/14/service,0006,1121.5555555555557,14,3222,1745,396,6
