gale_link,month,article,x2_var1,printedDate,st_caps,titleAbbreviation,st_nums,title,filepath,page,x1_var1,day,issueNumber,year,ltcount,block_number
http://link.galegroup.com/apps/doc/Z2001499053/BBCN,02,005,2058.746913580247,SATURDAY FEBRUARY 9 1745,0.5555555555555556,B0848UNSPWEJO,0.027777777777777776,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/02/09/service,0003,93935.24922839506,09,853,1745,2650,0
http://link.galegroup.com/apps/doc/Z2001499054/BBCN,02,006,25991.392636388067,SATURDAY FEBRUARY 9 1745,0.5573770491803278,B0848UNSPWEJO,0.04918032786885246,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/02/09/service,0004,90312.85353399627,09,853,1745,4818,6
http://link.galegroup.com/apps/doc/Z2001499059/BBCN,02,011,42.00999999999999,SATURDAY FEBRUARY 9 1745,0.36666666666666664,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/02/09/service,0007,82609.07222222221,09,853,1745,1744,4
http://link.galegroup.com/apps/doc/Z2001499067/BBCN,02,004,3687.176859504133,SATURDAY FEBRUARY 16 1745,0.43636363636363634,B0848UNSPWEJO,0.03636363636363636,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/02/16/service,0004,72220.97520661156,16,854,1745,5081,7
http://link.galegroup.com/apps/doc/Z2001499072/BBCN,02,009,1596.8445247933885,SATURDAY FEBRUARY 16 1745,0.2727272727272727,B0848UNSPWEJO,0.045454545454545456,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/02/16/service,0009,101224.28512396688,16,854,1745,3810,1
http://link.galegroup.com/apps/doc/Z2001499075/BBCN,02,001,30451.966942148763,SATURDAY FEBRUARY 23 1745,0.3181818181818182,B0848UNSPWEJO,0.045454545454545456,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/02/23/service,0001,78173.63636363637,23,855,1745,1652,4
http://link.galegroup.com/apps/doc/Z2001499075/BBCN,02,001,2402.753401360544,SATURDAY FEBRUARY 23 1745,0.47619047619047616,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/02/23/service,0001,73156.42460317464,23,855,1745,3281,6
http://link.galegroup.com/apps/doc/Z2001499082/BBCN,02,008,7806.6956004756275,SATURDAY FEBRUARY 23 1745,0.5,B0848UNSPWEJO,0.06896551724137931,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/02/23/service,0008,125852.49970273484,23,855,1745,4159,2
http://link.galegroup.com/apps/doc/Z2001499087/BBCN,03,003,23342.02721088435,SATURDAY MARCH 2 1745,0.16666666666666666,B0848UNSPWEJO,0.07142857142857142,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/02/service,0002,146673.09807256237,02,856,1745,3059,0
http://link.galegroup.com/apps/doc/Z2001499089/BBCN,03,005,12306.409999999998,SATURDAY MARCH 2 1745,0.45,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/02/service,0002,116538.94000000002,02,856,1745,1258,0
http://link.galegroup.com/apps/doc/Z2001499096/BBCN,03,012,1131.5510204081631,SATURDAY MARCH 2 1745,0.5714285714285714,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/02/service,0008,83009.95918367348,02,856,1745,539,2
http://link.galegroup.com/apps/doc/Z2001499097/BBCN,03,013,495.1581632653064,SATURDAY MARCH 2 1745,0.6428571428571429,B0848UNSPWEJO,0.07142857142857142,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/02/service,0009,88937.16836734694,02,856,1745,1984,2
http://link.galegroup.com/apps/doc/Z2001499098/BBCN,03,014,7865.88888888889,SATURDAY MARCH 2 1745,0.6666666666666666,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/02/service,0009,73297.22222222223,02,856,1745,355,0
http://link.galegroup.com/apps/doc/Z2001499099/BBCN,03,015,2166.3876,SATURDAY MARCH 2 1745,0.44,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/02/service,0010,85371.88159999996,02,856,1745,3677,0
http://link.galegroup.com/apps/doc/Z2001499101/BBCN,03,002,9210.98224852071,SATURDAY MARCH 9 1745,0.46153846153846156,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/09/service,0001,86576.46153846153,09,857,1745,891,0
http://link.galegroup.com/apps/doc/Z2001499101/BBCN,03,002,61397.72839506172,SATURDAY MARCH 9 1745,0.4444444444444444,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/09/service,0001,83038.83950617285,09,857,1745,669,3
http://link.galegroup.com/apps/doc/Z2001499104/BBCN,03,005,18416.385802469125,SATURDAY MARCH 9 1745,0.5740740740740741,B0848UNSPWEJO,0.09259259259259259,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/09/service,0004,76387.22222222222,09,857,1745,3799,0
http://link.galegroup.com/apps/doc/Z2001499121/BBCN,03,001,883.8475000000001,SATURDAY MARCH 23 1745,0.6,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/23/service,0001,84636.2875,23,859,1745,1353,3
http://link.galegroup.com/apps/doc/Z2001499124/BBCN,03,004,53415.04022783912,SATURDAY MARCH 23 1745,0.4528301886792453,B0848UNSPWEJO,0.11320754716981132,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/23/service,0004,81337.55286578853,23,859,1745,4542,1
http://link.galegroup.com/apps/doc/Z2001499127/BBCN,03,007,29634.0,SATURDAY MARCH 23 1745,0.75,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/23/service,0006,141001.25,23,859,1745,161,0
http://link.galegroup.com/apps/doc/Z2001499130/BBCN,03,010,837.7299999999985,SATURDAY MARCH 23 1745,0.32,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/23/service,0010,96881.31039999993,23,859,1745,4079,1
http://link.galegroup.com/apps/doc/Z2001499131/BBCN,03,001,6485.96201814059,SATURDAY MARCH 30 1745,0.38095238095238093,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/30/service,0001,73792.63038548752,30,860,1745,3169,2
http://link.galegroup.com/apps/doc/Z2001499134/BBCN,03,004,6266.416666666667,SATURDAY MARCH 30 1745,0.3541666666666667,B0848UNSPWEJO,0.10416666666666667,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/30/service,0004,132456.513888889,30,860,1745,3611,3
http://link.galegroup.com/apps/doc/Z2001499137/BBCN,03,007,7.856829802775749,SATURDAY MARCH 30 1745,0.5675675675675675,B0848UNSPWEJO,0.02702702702702703,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/30/service,0007,90278.26734842951,30,860,1745,2820,1
http://link.galegroup.com/apps/doc/Z2001499137/BBCN,03,007,54.20074968763021,SATURDAY MARCH 30 1745,0.24489795918367346,B0848UNSPWEJO,0.04081632653061224,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/30/service,0007,103914.74552269893,30,860,1745,3851,3
http://link.galegroup.com/apps/doc/Z2001499144/BBCN,04,004,346.31802469135806,SATURDAY APRIL 6 1745,0.5111111111111111,B0848UNSPWEJO,0.044444444444444446,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/06/service,0003,75888.27358024694,06,861,1745,3327,0
http://link.galegroup.com/apps/doc/Z2001499144/BBCN,04,004,8832.606652949245,SATURDAY APRIL 6 1745,0.3333333333333333,B0848UNSPWEJO,0.018518518518518517,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/06/service,0003,109878.40089163237,06,861,1745,3436,3
http://link.galegroup.com/apps/doc/Z2001499146/BBCN,04,006,81.25,SATURDAY APRIL 6 1745,0.14285714285714285,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/06/service,0005,96754.59693877552,06,861,1745,594,1
http://link.galegroup.com/apps/doc/Z2001499146/BBCN,04,006,938.4,SATURDAY APRIL 6 1745,0.0,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/06/service,0005,112651.76000000001,06,861,1745,229,2
http://link.galegroup.com/apps/doc/Z2001499146/BBCN,04,006,5.555555555555556,SATURDAY APRIL 6 1745,0.3333333333333333,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/06/service,0005,119610.88888888888,06,861,1745,135,3
http://link.galegroup.com/apps/doc/Z2001499146/BBCN,04,006,18350.549638395787,SATURDAY APRIL 6 1745,0.3333333333333333,B0848UNSPWEJO,0.02564102564102564,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/06/service,0005,81248.94017094017,06,861,1745,2108,5
http://link.galegroup.com/apps/doc/Z2001499146/BBCN,04,006,9337.248242293133,SATURDAY APRIL 6 1745,0.4418604651162791,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/06/service,0005,83495.59329367225,06,861,1745,3138,6
http://link.galegroup.com/apps/doc/Z2001499150/BBCN,04,010,37066.289540816346,SATURDAY APRIL 6 1745,0.5892857142857143,B0848UNSPWEJO,0.03571428571428571,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/06/service,0008,102810.39668367346,06,861,1745,4471,3
http://link.galegroup.com/apps/doc/Z2001499156/BBCN,04,003,2514.877603650066,SATURDAY APRIL 13 1745,0.38028169014084506,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/13/service,0003,102985.75203332673,13,862,1745,3721,0
http://link.galegroup.com/apps/doc/Z2001499156/BBCN,04,003,16593.94944820223,SATURDAY APRIL 13 1745,0.39622641509433965,B0848UNSPWEJO,0.07547169811320754,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/13/service,0003,74231.1676753293,13,862,1745,3376,2
http://link.galegroup.com/apps/doc/Z2001499158/BBCN,04,005,4319.2,SATURDAY APRIL 13 1745,0.34,B0848UNSPWEJO,0.04,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/13/service,0005,106509.87999999998,13,862,1745,3262,2
http://link.galegroup.com/apps/doc/Z2001499161/BBCN,04,008,20334.20694214876,SATURDAY APRIL 13 1745,0.4909090909090909,B0848UNSPWEJO,0.03636363636363636,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/13/service,0008,99705.28727272726,13,862,1745,4410,2
http://link.galegroup.com/apps/doc/Z2001499162/BBCN,04,009,3084.047080126754,SATURDAY APRIL 13 1745,0.46808510638297873,B0848UNSPWEJO,0.02127659574468085,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/13/service,0009,127599.69850611134,13,862,1745,3230,3
http://link.galegroup.com/apps/doc/Z2001499170/BBCN,04,007,434.5555555555555,SATURDAY APRIL 20 1745,0.25,B0848UNSPWEJO,0.08333333333333333,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/20/service,0005,140424.52083333334,20,863,1745,814,8
http://link.galegroup.com/apps/doc/Z2001499171/BBCN,04,008,399.79108838568294,SATURDAY APRIL 20 1745,0.3783783783783784,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/20/service,0006,132733.40248356469,20,863,1745,2882,0
http://link.galegroup.com/apps/doc/Z2001499173/BBCN,04,010,3906.8007015306125,SATURDAY APRIL 20 1745,0.42857142857142855,B0848UNSPWEJO,0.03571428571428571,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/20/service,0008,140934.97927295917,20,863,1745,4693,2
http://link.galegroup.com/apps/doc/Z2001499177/BBCN,04,014,1532.7871900826447,SATURDAY APRIL 20 1745,0.45454545454545453,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/20/service,0011,98746.43181818182,20,863,1745,1453,0
http://link.galegroup.com/apps/doc/Z2001499182/BBCN,04,004,3782.25,SATURDAY APRIL 27 1745,0.0,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/27/service,0004,127092.25,27,864,1745,137,15
http://link.galegroup.com/apps/doc/Z2001499183/BBCN,04,005,3075.738520408163,SATURDAY APRIL 27 1745,0.6071428571428571,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/27/service,0005,97537.2181122449,27,864,1745,1973,9
http://link.galegroup.com/apps/doc/Z2001499185/BBCN,04,007,2816.212887148452,SATURDAY APRIL 27 1745,0.33962264150943394,B0848UNSPWEJO,0.018867924528301886,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/27/service,0007,139689.29654681383,27,864,1745,3767,3
http://link.galegroup.com/apps/doc/Z2001499192/BBCN,05,004,10665.9776,SATURDAY MAY 4 1745,0.46,B0848UNSPWEJO,0.04,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/04/service,0004,72371.79999999999,04,865,1745,4314,1
http://link.galegroup.com/apps/doc/Z2001499192/BBCN,05,004,13823.625445897742,SATURDAY MAY 4 1745,0.3620689655172414,B0848UNSPWEJO,0.08620689655172414,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/04/service,0004,103544.3876337693,04,865,1745,4804,2
http://link.galegroup.com/apps/doc/Z2001499195/BBCN,05,007,1480.072482638889,SATURDAY MAY 4 1745,0.5208333333333334,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/04/service,0006,73410.03993055558,04,865,1745,3598,2
http://link.galegroup.com/apps/doc/Z2001499195/BBCN,05,007,633.7242815493544,SATURDAY MAY 4 1745,0.40816326530612246,B0848UNSPWEJO,0.02040816326530612,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/04/service,0006,102840.22990420659,04,865,1745,3992,3
http://link.galegroup.com/apps/doc/Z2001499195/BBCN,05,007,4762.249917355372,SATURDAY MAY 4 1745,0.4727272727272727,B0848UNSPWEJO,0.05454545454545454,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/04/service,0006,126667.99867768599,04,865,1745,3690,4
http://link.galegroup.com/apps/doc/Z2001499196/BBCN,05,008,3254.7371900826406,SATURDAY MAY 4 1745,0.509090909090909,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/04/service,0008,86053.8823140496,04,865,1745,4426,0
http://link.galegroup.com/apps/doc/Z2001499196/BBCN,05,008,1943.8048630347791,SATURDAY MAY 4 1745,0.45614035087719296,B0848UNSPWEJO,0.017543859649122806,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/04/service,0008,125738.96460449371,04,865,1745,4844,1
http://link.galegroup.com/apps/doc/Z2001499197/BBCN,05,009,11437.124763705104,SATURDAY MAY 4 1745,0.45652173913043476,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/04/service,0009,134219.4938563327,04,865,1745,2609,2
http://link.galegroup.com/apps/doc/Z2001499202/BBCN,05,004,603.125,SATURDAY MAY 11 1745,0.4166666666666667,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/11/service,0003,79810.70789930558,11,866,1745,3787,2
http://link.galegroup.com/apps/doc/Z2001499210/BBCN,05,001,4724.327500000002,SATURDAY MAY 18 1745,0.425,B0848UNSPWEJO,0.025,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/18/service,0001,91737.92749999996,18,867,1745,2930,0
http://link.galegroup.com/apps/doc/Z2001499212/BBCN,05,003,1857.0783999999999,SATURDAY MAY 18 1745,0.74,B0848UNSPWEJO,0.02,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/18/service,0001,105943.72,18,867,1745,3670,1
http://link.galegroup.com/apps/doc/Z2001499215/BBCN,05,006,3125.7015121630493,SATURDAY MAY 18 1745,0.4358974358974359,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/18/service,0005,78815.15318869168,18,867,1745,2918,0
http://link.galegroup.com/apps/doc/Z2001499217/BBCN,05,008,626.6703601108034,SATURDAY MAY 18 1745,0.15789473684210525,B0848UNSPWEJO,0.10526315789473684,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/18/service,0005,126550.7645429363,18,867,1745,1383,0
http://link.galegroup.com/apps/doc/Z2001499217/BBCN,05,008,1044.4995659722222,SATURDAY MAY 18 1745,0.7083333333333334,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/18/service,0005,107761.22916666667,18,867,1745,3673,1
http://link.galegroup.com/apps/doc/Z2001499230/BBCN,05,004,9105.201851192594,SATURDAY MAY 25 1745,0.4339622641509434,B0848UNSPWEJO,0.1320754716981132,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/25/service,0003,117087.7358490566,25,868,1745,3700,2
http://link.galegroup.com/apps/doc/Z2001499231/BBCN,05,005,348.08984375,SATURDAY MAY 25 1745,0.375,B0848UNSPWEJO,0.03125,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/25/service,0004,78171.3505859375,25,868,1745,2786,1
http://link.galegroup.com/apps/doc/Z2001499232/BBCN,05,006,593.2,SATURDAY MAY 25 1745,0.6,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/25/service,0005,131499.44,25,868,1745,148,2
http://link.galegroup.com/apps/doc/Z2001499236/BBCN,05,010,1867.8504155124654,SATURDAY MAY 25 1745,0.42105263157894735,B0848UNSPWEJO,0.10526315789473684,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/25/service,0008,140212.55955678673,25,868,1745,1499,0
http://link.galegroup.com/apps/doc/Z2001499236/BBCN,05,010,4191.7490234375,SATURDAY MAY 25 1745,0.375,B0848UNSPWEJO,0.03125,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/25/service,0008,112456.3505859375,25,868,1745,2605,1
