gale_link,month,article,x2_var1,printedDate,st_caps,titleAbbreviation,st_nums,title,filepath,page,x1_var1,day,issueNumber,year,ltcount,block_number
http://link.galegroup.com/apps/doc/Z2001498981/BBCN,01,002,19740.25,SATURDAY JANUARY 5 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/01/05/service,0002,187922.25,05,848,1745,6,4
http://link.galegroup.com/apps/doc/Z2001498983/BBCN,01,004,15627.9375,SATURDAY JANUARY 5 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/01/05/service,0004,167346.234375,05,848,1745,192,6
http://link.galegroup.com/apps/doc/Z2001498997/BBCN,01,008,1698.2743750000002,SATURDAY JANUARY 12 1745,0.55,B0848UNSPWEJO,0.075,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/01/12/service,0008,163795.019375,12,849,1745,3348,2
http://link.galegroup.com/apps/doc/Z2001498998/BBCN,01,009,9122.25,SATURDAY JANUARY 12 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/01/12/service,0009,185971.25,12,849,1745,150,3
http://link.galegroup.com/apps/doc/Z2001499003/BBCN,01,004,4300.676240866722,SATURDAY JANUARY 19 1745,0.3333333333333333,B0848UNSPWEJO,0.047619047619047616,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/01/19/service,0004,175753.83673469396,19,850,1745,4472,1
http://link.galegroup.com/apps/doc/Z2001499008/BBCN,01,009,4080.9950019223375,SATURDAY JANUARY 19 1745,0.2549019607843137,B0848UNSPWEJO,0.0196078431372549,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/01/19/service,0009,161029.3871587851,19,850,1745,3407,2
http://link.galegroup.com/apps/doc/Z2001499034/BBCN,02,008,38109.75926457914,SATURDAY FEBRUARY 2 1745,0.3220338983050847,B0848UNSPWEJO,0.03389830508474576,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/02/02/service,0004,201708.3883941396,02,852,1745,4364,1
http://link.galegroup.com/apps/doc/Z2001499086/BBCN,03,002,7.65,SATURDAY MARCH 2 1745,0.4,B0848UNSPWEJO,0.1,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/02/service,0001,172542.49,02,856,1745,683,2
http://link.galegroup.com/apps/doc/Z2001499088/BBCN,03,004,17465.16244897959,SATURDAY MARCH 2 1745,0.2571428571428571,B0848UNSPWEJO,0.02857142857142857,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/02/service,0002,159301.1624489796,02,856,1745,2343,0
http://link.galegroup.com/apps/doc/Z2001499127/BBCN,03,007,88222.9079550186,SATURDAY MARCH 23 1745,0.6122448979591837,B0848UNSPWEJO,0.04081632653061224,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/23/service,0006,194701.03456892952,23,859,1745,3782,4
http://link.galegroup.com/apps/doc/Z2001499128/BBCN,03,008,2768.603566529491,SATURDAY MARCH 23 1745,0.2222222222222222,B0848UNSPWEJO,0.1111111111111111,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/23/service,0008,152812.24142661184,23,859,1745,1629,2
http://link.galegroup.com/apps/doc/Z2001499134/BBCN,03,004,15625.0,SATURDAY MARCH 30 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/30/service,0004,198470.25,30,860,1745,24,1
http://link.galegroup.com/apps/doc/Z2001499136/BBCN,03,006,53610.166666666664,SATURDAY MARCH 30 1745,0.25,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/03/30/service,0006,209419.40972222222,30,860,1745,705,3
http://link.galegroup.com/apps/doc/Z2001499144/BBCN,04,004,116211.633217993,SATURDAY APRIL 6 1745,0.7058823529411765,B0848UNSPWEJO,0.058823529411764705,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/06/service,0003,253661.8105536331,06,861,1745,2468,6
http://link.galegroup.com/apps/doc/Z2001499156/BBCN,04,003,17559.92751479291,SATURDAY APRIL 13 1745,0.4423076923076923,B0848UNSPWEJO,0.019230769230769232,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/13/service,0003,182066.48076923078,13,862,1745,3911,1
http://link.galegroup.com/apps/doc/Z2001499158/BBCN,04,005,21540.82842915345,SATURDAY APRIL 13 1745,0.2553191489361702,B0848UNSPWEJO,0.02127659574468085,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/13/service,0005,151282.91172476223,13,862,1745,3469,1
http://link.galegroup.com/apps/doc/Z2001499166/BBCN,04,003,378.15999999999997,SATURDAY APRIL 20 1745,0.4,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/20/service,0002,158130.96000000002,20,863,1745,324,1
http://link.galegroup.com/apps/doc/Z2001499178/BBCN,04,015,617.5714285714286,SATURDAY APRIL 20 1745,0.35714285714285715,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/20/service,0012,205168.8010204082,20,863,1745,1120,4
http://link.galegroup.com/apps/doc/Z2001499186/BBCN,04,008,123013.2222222222,SATURDAY APRIL 27 1745,0.6666666666666666,B0848UNSPWEJO,0.16666666666666666,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/04/27/service,0008,266629.8055555555,27,864,1745,195,13
http://link.galegroup.com/apps/doc/Z2001499190/BBCN,05,002,29641.626634958386,SATURDAY MAY 4 1745,0.3448275862068966,B0848UNSPWEJO,0.034482758620689655,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/04/service,0002,176369.7598097503,04,865,1745,1957,2
http://link.galegroup.com/apps/doc/Z2001499215/BBCN,05,006,10879.888888888889,SATURDAY MAY 18 1745,0.8333333333333334,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/18/service,0005,318587.2222222222,18,867,1745,339,1
http://link.galegroup.com/apps/doc/Z2001499219/BBCN,05,010,1.0,SATURDAY MAY 18 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/18/service,0008,248502.25,18,867,1745,24,1
http://link.galegroup.com/apps/doc/Z2001499226/BBCN,05,017,24274.172839506173,SATURDAY MAY 18 1745,0.5555555555555556,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/18/service,0012,338990.22222222225,18,867,1745,560,1
http://link.galegroup.com/apps/doc/Z2001499227/BBCN,05,001,9025.0,SATURDAY MAY 25 1745,1.0,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/25/service,0001,189660.25,25,868,1745,25,0
http://link.galegroup.com/apps/doc/Z2001499231/BBCN,05,005,790.9977324263039,SATURDAY MAY 25 1745,0.3333333333333333,B0848UNSPWEJO,0.047619047619047616,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/25/service,0004,171589.19727891157,25,868,1745,1555,0
http://link.galegroup.com/apps/doc/Z2001499231/BBCN,05,005,8287.142166084386,SATURDAY MAY 25 1745,0.4098360655737705,B0848UNSPWEJO,0.03278688524590164,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/25/service,0004,230791.79736629935,25,868,1745,4821,3
http://link.galegroup.com/apps/doc/Z2001499232/BBCN,05,006,477.5,SATURDAY MAY 25 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/05/25/service,0005,150491.5,25,868,1745,184,10
http://link.galegroup.com/apps/doc/Z2001499261/BBCN,06,008,5794.426303854875,SATURDAY JUNE 8 1745,0.42857142857142855,B0848UNSPWEJO,0.047619047619047616,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/06/08/service,0008,160574.43537414967,08,870,1745,1815,5
http://link.galegroup.com/apps/doc/Z2001499265/BBCN,06,012,17749.11111111111,SATURDAY JUNE 8 1745,0.6666666666666666,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/06/08/service,0012,164920.13888888888,08,870,1745,1313,9
http://link.galegroup.com/apps/doc/Z2001499295/BBCN,06,002,95510.0,SATURDAY JUNE 29 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/06/29/service,0001,180251.1875,29,873,1745,157,3
http://link.galegroup.com/apps/doc/Z2001499315/BBCN,07,004,103528.66666666683,SATURDAY JULY 6 1745,0.4444444444444444,B0848UNSPWEJO,0.05555555555555555,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/07/06/service,0002,244200.2191358025,06,874,1745,2218,5
http://link.galegroup.com/apps/doc/Z2001499319/BBCN,07,008,91204.0,SATURDAY JULY 6 1745,0.5,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/07/06/service,0004,145161.0,06,874,1745,12,1
http://link.galegroup.com/apps/doc/Z2001499331/BBCN,07,020,2.25,SATURDAY JULY 6 1745,1.0,B0848UNSPWEJO,0.0,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/07/06/service,0010,179352.25,06,874,1745,24,0
http://link.galegroup.com/apps/doc/Z2001499333/BBCN,07,002,79188.48752834462,SATURDAY JULY 13 1745,0.38095238095238093,B0848UNSPWEJO,0.047619047619047616,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/07/13/service,0002,188047.67857142858,13,875,1745,3574,3
http://link.galegroup.com/apps/doc/Z2001499335/BBCN,07,004,6008.059095106186,SATURDAY JULY 13 1745,0.40350877192982454,B0848UNSPWEJO,0.08771929824561403,UNIVERSAL SPECTATOR AND WEEKLY JOURNAL,/cygdrive/w/APEX/B0848UNSPWEJO/1745/07/13/service,0004,182944.49553708834,13,875,1745,5008,1
